AGE,credit_limit,utilization,late_payments,default,predicted_prob
28,360000,0.01964166666666667,0,0,0.20763605791372863
26,50000,0.70858,0,0,0.3185785493096498
40,270000,0.06944814814814815,0,0,0.30739413941053145
29,200000,0.27894,1,0,0.3092952251792545
23,50000,0.99618,0,0,0.36514898483532154
33,350000,0.031142857142857142,0,0,0.29034972065576
60,160000,0.01955,0,1,0.44098043072416493
49,80000,0.0420875,0,0,0.2461779520238105
53,290000,0.9641724137931035,1,1,0.8763954928488097
28,270000,0.0017592592592592592,0,0,0.2673244083417197
31,80000,0.074925,1,0,0.36730120316995113
36,50000,0.10394,0,0,0.44240898375772586
35,30000,0.2599,0,0,0.3060666334600847
28,30000,0.0,1,1,0.6205933557829587
33,90000,0.39761111111111114,0,0,0.1441707627355731
26,160000,0.00895625,0,0,0.21950737100698803
53,80000,0.972075,0,0,0.3018949919145741
42,50000,1.0,0,0,0.4113655089892386
25,20000,0.73015,1,0,0.5893508289506463
43,220000,0.0,1,1,0.6627968467471735
25,210000,0.041985714285714286,1,1,0.2515760479072839
29,130000,1.0,0,0,0.3031981346395385
31,260000,0.022465384615384616,0,0,0.12614347036210694
30,230000,0.13191739130434782,0,0,0.1273339080615207
34,160000,0.52034375,0,0,0.1561275783046776
35,50000,0.69952,0,0,0.4012596727275987
32,80000,0.6093375,0,0,0.23102175341903786
46,110000,0.5154545454545455,0,0,0.19453962213305082
43,200000,0.72339,0,0,0.1833115487745678
29,360000,0.7447555555555555,0,0,0.3031715844532844
31,210000,0.0,1,0,0.6450707300587699
24,80000,0.9905375,1,0,0.8444971452226507
36,300000,-0.0015833333333333333,1,1,0.33395271321919573
43,310000,0.07547096774193549,0,0,0.19887079255525517
59,30000,0.013,0,1,0.5435059886701569
53,170000,0.10507058823529412,0,0,0.2987372518175342
28,140000,0.18892857142857142,4,0,0.8399453496761435
31,180000,0.0,1,0,0.586307255522973
34,50000,0.45492,6,0,0.8071067925506723
36,50000,0.18428,0,0,0.4089554636753368
24,110000,0.37165454545454546,1,0,0.4096896013644238
36,450000,0.00888,0,0,0.17764630357763192
34,200000,0.00195,0,0,0.5037757464889314
43,220000,0.20080454545454546,0,0,0.1642595105558904
29,360000,0.009111111111111111,0,1,0.4004436015437849
37,50000,0.96452,0,0,0.37724807915998354
23,40000,0.91625,2,0,0.7794555504187111
37,190000,0.605521052631579,6,0,0.6704069764133479
33,150000,0.14482666666666666,0,0,0.2089881095056391
37,200000,0.0,1,0,0.4793029794430126
56,270000,0.5103962962962963,0,0,0.1451972376165192
25,60000,0.98065,0,0,0.33603832348120116
39,200000,0.404165,0,0,0.15713801376454875
39,150000,0.24097333333333334,0,0,0.15531141305669532
28,180000,0.001888888888888889,0,0,0.43269218099346196
27,90000,0.08471111111111111,0,0,0.3763061726532133
37,360000,0.0,1,0,0.4664778860200141
24,90000,0.0054555555555555555,0,0,0.42531707228235804
24,20000,0.6584,1,0,0.6326687841390626
46,70000,0.8577142857142858,0,0,0.30112763554458133
39,230000,0.0028695652173913043,0,0,0.42757249129670255
48,30000,0.9811333333333333,0,0,0.34462452712007147
45,200000,0.02215,0,0,0.21203759067290506
49,100000,0.0144,0,0,0.4114869153765739
23,50000,0.5359,1,0,0.3891917041880218
25,20000,0.82955,0,0,0.4049482915089853
47,210000,0.0,0,0,0.576109874993608
56,110000,0.4226,0,0,0.1975110831129223
44,20000,0.0275,0,0,0.4862360578864561
49,50000,0.1126,0,0,0.39011755392240405
41,50000,0.43972,0,0,0.3384930892578783
40,400000,0.1503125,0,0,0.14338296323032232
31,170000,0.3315529411764706,0,0,0.1608715760808471
42,280000,0.5298678571428571,0,0,0.15770755002552478
28,130000,0.7703307692307693,0,0,0.287345664710357
32,210000,0.22026190476190477,0,0,0.11585638285014387
28,370000,0.7471243243243243,0,0,0.160049170335981
31,30000,0.9831,1,0,0.44316640215953984
39,150000,1.0,1,0,0.3969603366119053
31,60000,0.5894833333333334,1,1,0.8292477328828851
24,80000,0.9701875,0,0,0.30780418425611356
44,280000,0.6648178571428571,6,1,0.8985572064647106
46,20000,1.0,6,0,0.6771444637356538
32,270000,0.0,0,0,0.37968210002293695
26,240000,0.059783333333333334,0,0,0.18850717394873318
22,20000,1.0,0,0,0.3652609380181771
42,450000,-0.00044444444444444447,1,1,0.3099406353551632
33,10000,0.8177,0,0,0.39257790085122585
39,280000,0.007435714285714286,0,1,0.21096835728490665
27,290000,0.04765517241379311,0,0,0.2441434991178419
28,190000,0.24696315789473683,0,1,0.1706242570214151
23,80000,0.6657625,0,0,0.24946100219570833
28,280000,0.001525,1,0,0.3530522996017823
33,160000,0.0884375,0,0,0.15015223761826968
40,90000,0.47617777777777776,0,1,0.33900827417915436
37,140000,0.007385714285714285,0,0,0.3797473224139079
22,50000,0.10274,0,0,0.4147633655499512
32,40000,0.60285,3,0,0.5932671971425617
43,130000,1.0,0,0,0.34423236957532294
27,70000,0.8801571428571429,1,0,0.3857181490836837
35,30000,0.8359333333333333,0,0,0.39515876816966744
35,100000,0.97002,6,0,0.7086440184534822
30,20000,0.2883,3,1,0.8846584852564483
34,30000,1.0,5,0,0.644277465562854
34,20000,0.64285,0,1,0.4207166371484117
28,100000,0.96193,1,1,0.8529928872852779
25,30000,0.08,6,1,0.956654291814417
41,320000,0.305615625,0,0,0.12624300179520864
42,90000,0.7195777777777778,6,1,0.9262443252107029
40,190000,0.7663842105263158,6,1,0.8947046281787935
28,200000,0.359945,0,0,0.1258431177976912
31,300000,0.01115,0,0,0.24707967808459613
56,30000,0.9677666666666667,0,0,0.24085203255114002
45,110000,0.24227272727272728,0,0,0.211916460313738
29,230000,0.0,0,0,0.4426659894636175
35,230000,0.018517391304347826,0,0,0.35115696364788174
28,310000,0.3434451612903226,0,0,0.11609392657133824
40,320000,0.7727375,0,0,0.24015680513759408
47,360000,0.0043,0,0,0.24858383237181111
41,20000,0.039,0,1,0.5561271151089465
27,170000,0.9568882352941176,0,0,0.191844378143334
40,140000,0.8789214285714285,0,0,0.24273482789853065
32,80000,0.64215,0,0,0.2658474424730554
35,150000,0.4001,0,0,0.17576197667364166
27,170000,0.0068823529411764705,2,0,0.6903255399817732
29,200000,0.79699,1,1,0.8497807457225112
30,70000,0.7952,2,0,0.45028624225208325
37,320000,0.136025,0,0,0.19157257097892566
29,150000,0.0,0,0,0.5315401218034044
34,50000,0.55932,0,0,0.31402833582315565
34,90000,0.0976888888888889,2,0,0.6348061006933938
41,280000,0.10009285714285714,0,0,0.12367303151956907
31,300000,0.14536666666666667,1,0,0.31013211785118316
40,400000,0.0,0,0,0.28071002588211125
27,200000,0.0289,0,0,0.2773417574478098
22,10000,0.8109,0,1,0.46410578936105845
30,50000,1.0,3,1,0.7748799471025987
22,30000,0.7527333333333334,6,0,0.6923149756188062
26,50000,0.30896,0,1,0.27478714083352984
38,50000,1.0,2,0,0.6477062021868126
46,30000,0.40963333333333335,6,0,0.8043702886539212
24,20000,0.5238,1,0,0.5478979001722015
49,20000,0.8163,0,0,0.4607280877758994
49,50000,0.35362,0,0,0.2739949204948624
42,30000,1.0,0,0,0.3945165458766555
30,360000,0.05246111111111111,2,0,0.34879540597151965
42,170000,0.0,1,0,0.5297835694086976
31,400000,0.0005075,0,0,0.30878816567496103
49,50000,0.69924,0,0,0.3469052196325506
27,160000,0.506025,0,0,0.1421178672416218
33,70000,0.9916857142857143,0,1,0.4214214879206208
35,150000,0.0,1,0,0.644292291050625
48,80000,0.564675,0,0,0.20600499880231826
22,30000,0.7964,1,0,0.39006233009060226
22,10000,0.796,0,1,0.46311753235672254
27,180000,0.0,1,0,0.29200601462669934
47,320000,0.028725,0,0,0.23302395648680072
34,80000,0.3241875,3,0,0.5926404548834038
45,10000,0.7139,1,1,0.6664145296524238
39,360000,0.035736111111111114,0,0,0.18968117541486795
33,450000,-3.111111111111111e-05,0,0,0.3579877978285434
29,330000,0.15014848484848484,0,0,0.13682612244945694
29,60000,0.0091,3,1,0.7840110255390569
26,50000,0.1987,0,0,0.33150701562993024
38,200000,0.76428,0,0,0.20428803617619415
34,120000,0.01065,2,0,0.6057037011862021
37,160000,0.001975,0,0,0.47304564415660816
57,110000,0.4193818181818182,0,0,0.22529677598491724
50,70000,0.3906428571428571,0,0,0.2213012698474445
28,150000,0.6772866666666667,0,0,0.1813614285740479
31,610000,0.23403934426229508,0,0,0.15324556262618358
25,110000,0.8440818181818182,0,0,0.20307751742434793
25,80000,0.216625,2,1,0.8886258848728137
33,170000,0.6462529411764706,0,0,0.1828759582947049
30,110000,0.009672727272727272,0,0,0.3543469703683734
51,140000,0.40545714285714285,0,0,0.17237632099960387
51,70000,0.6149714285714286,1,0,0.4341827732142179
46,260000,0.1134,0,0,0.124449897764407
38,170000,0.12535294117647058,0,0,0.14716787808457152
34,50000,0.21642,0,0,0.2736171603649716
34,300000,0.9360766666666667,0,1,0.382007444919852
31,150000,0.0026,1,1,0.5850350453374942
25,50000,0.75294,6,1,0.7042423586656871
26,50000,0.0,1,0,0.2877433863354831
25,90000,0.9412222222222222,1,0,0.5389362766044257
26,50000,0.96072,0,1,0.4491232709742213
43,500000,0.086692,0,0,0.15164709388058098
36,470000,0.0018574468085106382,0,0,0.38617284215570963
58,230000,0.4789695652173913,0,0,0.14449019088195453
26,140000,0.029378571428571428,0,0,0.20044613974587563
30,230000,0.04189565217391304,1,1,0.703240531297686
31,420000,0.05976904761904762,0,0,0.18951576446324794
24,30000,1.0,0,0,0.36936904338192944
52,50000,0.86686,3,1,0.6947566706425977
24,140000,0.0014071428571428572,0,0,0.41680414396927373
35,260000,0.03064230769230769,0,0,0.20138600673872742
29,90000,0.21611111111111111,1,0,0.46080671183030975
33,240000,1.0,0,0,0.24057935908160627
35,510000,0.004147058823529412,0,0,0.28568275353397515
35,110000,0.7424090909090909,0,0,0.2175672831621826
28,210000,0.05448571428571428,0,0,0.1673875598143734
40,220000,0.0007181818181818182,0,0,0.3753182257234606
35,200000,0.011285,0,0,0.22896038024553905
53,360000,0.02981388888888889,0,0,0.12161127134297417
44,260000,0.0012153846153846154,0,0,0.47730613990536214
33,20000,0.5513,0,0,0.4295555764238014
32,120000,0.9489083333333334,0,0,0.22035326331317837
33,50000,0.14726,1,0,0.27124188856816817
26,60000,0.49415,2,0,0.4765480643580656
26,200000,0.06358,0,0,0.17538268318263095
26,20000,0.0719,0,0,0.4413474659407297
32,50000,0.95716,1,1,0.792143449447467
31,50000,0.0,2,0,0.39334112938582133
29,230000,0.17709565217391304,3,0,0.5641767511246786
27,50000,0.01638,1,0,0.47469270855413415
28,100000,0.7958,6,1,0.9153381971153479
42,210000,0.0,1,1,0.5881544570635744
32,230000,0.3815826086956522,1,1,0.34556642182351366
26,500000,0.062842,1,0,0.2947896058496526
38,370000,0.002510810810810811,0,0,0.31645871469283127
35,230000,0.011513043478260869,0,0,0.24560080517068056
29,80000,0.148675,0,0,0.3294513886272556
29,60000,0.9177333333333333,0,0,0.33745925826060597
51,30000,0.8460666666666666,3,0,0.7428059565039941
27,70000,-0.0007714285714285715,1,0,0.43458790711404593
32,410000,0.013012195121951219,0,0,0.34699011754264414
40,280000,-0.0010285714285714286,1,0,0.3337944946652039
34,50000,0.935,0,0,0.35892478243398396
30,100000,0.97062,0,0,0.27742654591156696
29,230000,0.0,0,0,0.5453262557790324
22,50000,0.27602,0,0,0.37252542947845074
48,100000,0.15355,5,0,0.9157747167787637
35,210000,0.1768952380952381,0,0,0.15315783186072773
37,400000,0.0009625,0,0,0.2974095905131285
25,20000,1.0,3,1,0.8304340898151604
44,50000,0.04,0,0,0.29707991652372867
28,230000,0.028982608695652175,0,0,0.3644408970653605
29,220000,0.14107727272727272,0,0,0.26092891219805175
36,300000,0.08413,0,0,0.21321401614592664
23,80000,0.012475,2,0,0.31543943344538145
36,20000,0.8377,4,1,0.7519151949666536
26,190000,0.16347894736842106,1,0,0.38575829389200045
37,160000,0.0168375,0,0,0.26029830876525417
44,120000,0.5841333333333333,1,0,0.33259329437840646
39,700000,0.14179857142857144,0,0,0.14229581974362446
24,140000,0.0,1,0,0.483046473034795
29,300000,0.08307,0,0,0.20141156055701143
33,120000,0.5504583333333334,6,1,0.8269090939646712
39,280000,0.76335,1,0,0.3824357174719378
51,70000,0.7852571428571429,2,1,0.8509213333923904
24,20000,0.20505,1,0,0.3956667766890134
45,150000,0.017366666666666666,0,0,0.3139174227197068
30,60000,0.25633333333333336,0,0,0.1819383399719828
51,200000,0.0039,0,0,0.4100579574443642
24,50000,0.97722,2,1,0.6845723615188004
50,150000,0.36890666666666666,1,0,0.32454626511131063
22,20000,1.0,0,0,0.3766052302043052
27,40000,0.27645,0,1,0.3137239179600767
33,170000,0.0,1,0,0.38469279338575946
24,50000,0.54174,3,0,0.7370787336317164
37,10000,0.8755,2,0,0.5210813267248462
58,200000,0.015175,0,0,0.27508099815332643
48,50000,0.41888,0,0,0.200943275108167
28,320000,0.006271875,0,0,0.3098507468428615
24,20000,1.0,6,0,0.6751889911891241
27,470000,0.32442127659574466,0,1,0.25186171783474165
30,230000,0.002391304347826087,0,0,0.24327044317349283
23,20000,0.8623,0,0,0.34262166982202946
53,30000,0.053266666666666664,0,1,0.41181726750854536
23,80000,0.2861875,6,0,0.916822558469565
55,110000,0.13699090909090908,0,0,0.2826536331384093
34,420000,0.21178095238095238,0,0,0.10836285355442314
43,500000,0.0,1,1,0.6684161084482488
22,80000,0.991475,2,0,0.6190108451701883
31,350000,0.19328,0,0,0.14315965724384339
32,30000,0.0,0,0,0.2121762476564525
33,110000,0.0,1,1,0.6418264710282745
39,500000,0.630402,0,0,0.14495041232156214
38,490000,0.008755102040816327,0,0,0.18287371671796762
34,300000,0.6835466666666666,0,0,0.28214660961284443
42,50000,0.95294,2,1,0.8550107799787763
37,150000,1.0,5,1,0.8643601216436203
57,80000,0.009075,1,0,0.3735647883780809
23,40000,0.500875,3,0,0.4823926350598381
32,30000,0.9698333333333333,3,0,0.7497235901239466
37,50000,0.608,0,0,0.32893677264264126
23,140000,0.31952142857142857,0,0,0.19230333370855568
49,50000,0.09974,0,0,0.31372861946323194
25,30000,0.8985666666666666,0,0,0.28267923516740273
29,40000,0.661525,4,1,0.6635624883656083
43,100000,0.50485,6,1,0.9207292783900783
29,130000,1.0,0,0,0.2581314212622342
27,20000,1.0,0,0,0.3944854338375051
26,50000,0.0,0,0,0.4162906366135973
41,260000,0.004176923076923077,0,0,0.1811333479465523
52,30000,0.08166666666666667,6,1,0.9511074875068204
31,10000,1.0,0,0,0.36938954947057584
32,200000,0.217575,0,0,0.16073204288018123
46,30000,0.9411333333333334,0,0,0.3928674486856605
35,180000,0.6629611111111111,0,0,0.23911655879022894
35,100000,0.29109,0,0,0.3305958589767368
39,140000,0.7513714285714286,0,0,0.1881036709692353
34,290000,1.0,0,0,0.3649093376259996
52,20000,0.72955,0,0,0.4348612783636389
40,80000,0.44575,0,0,0.21131417560220914
38,500000,0.02731,0,0,0.1540116744331475
45,180000,0.02473888888888889,0,0,0.2604558758355471
40,20000,0.1473,0,0,0.5147988733095956
25,30000,1.0,1,0,0.4036314530699198
33,150000,0.30223333333333335,0,0,0.12053628831210383
27,280000,0.021157142857142857,0,0,0.255045931604436
43,50000,0.47174,0,0,0.2968480193027232
43,20000,0.7647,2,0,0.807265304249876
30,200000,0.024675,0,0,0.22377149564501064
49,210000,0.0,1,1,0.6558667067451932
38,230000,0.974,0,0,0.32731163264576624
57,50000,0.95834,0,0,0.31811535339543195
55,50000,1.0,0,1,0.40450459796496185
23,70000,0.7086428571428571,0,0,0.2412156014193131
30,310000,0.004980645161290323,0,0,0.2553158740578858
30,180000,0.013822222222222222,0,0,0.19049194310041068
24,90000,0.2711222222222222,1,0,0.4829681889645453
28,390000,0.38319230769230767,0,0,0.13633628930831201
34,150000,0.005146666666666667,0,0,0.4781476845299563
37,400000,0.0340275,4,0,0.3389731325072004
32,80000,0.3551,0,0,0.29343425890242897
27,320000,0.42991875,0,0,0.1521914432473492
37,240000,0.0009916666666666667,0,1,0.4473868194258823
31,200000,0.0005,0,0,0.3512784065983321
55,110000,0.8419090909090909,6,1,0.7876705450005486
28,170000,0.7756705882352941,6,1,0.8838577597880436
51,90000,0.12572222222222224,1,1,0.5872279470241257
36,200000,0.019385,0,0,0.33306427991148696
30,360000,0.0,0,0,0.35901634634026086
36,140000,0.02882857142857143,0,0,0.2949169173170488
25,220000,0.7649363636363636,0,0,0.2255649876153312
50,100000,1.0,0,0,0.3376323929478747
40,80000,0.71705,3,0,0.8096301988196499
27,30000,0.9257333333333333,2,0,0.36197935136665277
30,50000,0.08374,5,1,0.8493285650788834
26,120000,0.186925,0,0,0.282198441026003
27,50000,0.1402,0,0,0.31953378936379223
27,360000,0.22176944444444444,0,0,0.09132803659633393
25,90000,0.9557111111111111,4,0,0.8593580459206072
32,500000,0.77281,0,0,0.1368041390385911
46,140000,0.48625,0,0,0.16460383008979482
45,30000,0.5729,1,0,0.4076576394591839
30,70000,0.2840285714285714,0,0,0.2846513619652435
39,200000,0.0,0,0,0.4672930832313551
48,350000,0.1570542857142857,0,0,0.14786575186019354
32,120000,0.0,1,1,0.6639281101280033
46,240000,1.0,0,0,0.3107100714147089
23,90000,0.24565555555555554,0,0,0.15104431319471304
33,260000,0.0,1,0,0.4674670752730321
24,50000,0.5449,1,0,0.47106560807491127
40,110000,0.0771,0,0,0.14076400147351745
24,20000,0.06855,1,0,0.5138471119288434
24,30000,0.9130333333333334,0,0,0.37109352112938176
27,180000,0.0632888888888889,2,1,0.679811672395046
46,20000,0.2951,0,0,0.48077447215559416
22,50000,1.0,0,0,0.416617362088276
36,180000,0.05965,0,0,0.13020324338425182
34,200000,0.00621,0,0,0.21608177461469666
24,260000,0.26311923076923077,0,0,0.13537593683442922
60,320000,0.031109375,0,1,0.2191184092997654
29,160000,0.01243125,2,1,0.66918734484805
32,30000,0.2617,4,1,0.90918131706439
36,50000,0.33812,0,0,0.3977141382346203
30,50000,0.42124,0,0,0.3735926336411803
29,90000,0.5287222222222222,0,0,0.16872838710146534
34,240000,0.049475,2,0,0.2071767029437666
32,180000,0.08637777777777778,4,1,0.6990026405049563
32,200000,0.02575,0,0,0.14789358706193276
25,50000,0.85086,1,0,0.3801047399532208
44,50000,0.02522,0,0,0.35788913301301384
37,330000,0.0145,0,0,0.27105664354339576
24,80000,0.015,6,1,0.7630083105931201
23,50000,0.07558,0,0,0.26874509921526835
29,360000,0.04403888888888889,0,0,0.2678234641411986
37,240000,0.9129125,0,0,0.3202126242114418
59,50000,0.94138,0,0,0.36268883591184775
33,470000,0.40480425531914893,0,0,0.11995398155480101
51,160000,0.0125,1,0,0.39549456670728295
27,30000,0.4299,0,1,0.4115622198687159
32,80000,1.0,0,0,0.2695550655575483
42,500000,0.021778,0,0,0.14087226317965162
39,180000,0.017416666666666667,0,0,0.30712863681425784
46,110000,0.02190909090909091,0,0,0.23504629830913212
41,160000,0.7320375,2,0,0.34124546716119275
30,210000,0.10371428571428572,0,0,0.1704800959316823
34,200000,0.03103,0,1,0.478042698743804
35,350000,0.012682857142857143,0,0,0.15793010964470267
41,250000,0.005352,0,1,0.4066644649219188
43,380000,0.02158157894736842,3,1,0.5236853762198406
47,30000,0.0132,0,0,0.5046790351093718
31,200000,0.168905,0,0,0.15483758729650082
30,30000,0.9275333333333333,0,0,0.3970598847358189
24,50000,0.29874,0,0,0.2190829385705753
36,500000,0.589654,0,0,0.1229558408698608
28,30000,0.0,1,0,0.4257217954618093
36,220000,0.004527272727272727,0,0,0.2963246797624096
27,20000,1.0,0,0,0.31600389606685203
32,180000,0.4121611111111111,0,0,0.21705657626511823
42,300000,0.03991,0,1,0.12592043399438668
33,130000,1.0,0,0,0.2691640225193366
39,180000,0.056438888888888886,5,1,0.9030194380363681
30,150000,0.0003333333333333333,0,0,0.2753816604818541
30,140000,0.9585928571428571,0,1,0.42963376566118244
22,50000,0.99218,0,0,0.3820549954553505
25,20000,0.3087,3,1,0.7899369261537095
28,180000,0.0037,0,0,0.31118225305070973
26,180000,0.031061111111111112,0,1,0.3799051870744715
54,150000,0.9916466666666667,1,0,0.32856281848962543
24,70000,0.9129,0,0,0.3030274953189198
29,30000,1.0,6,0,0.685725629271697
36,500000,0.090212,0,1,0.11253543490907743
49,60000,0.7466833333333334,0,0,0.24974591091336854
23,50000,0.9972,0,0,0.3148731887159364
43,130000,0.007830769230769231,1,1,0.30182428211960255
33,260000,0.5182153846153846,0,0,0.1598306776328514
53,380000,0.0,0,0,0.6322571331828073
25,360000,0.7964777777777777,6,0,0.4297967825099672
54,50000,1.0,3,0,0.7013857311656484
39,50000,1.0,1,0,0.3542656824009148
